customer_id,country,age,gender,signup_year
1055,France,54,Female,2024
1056,UK,59,Female,2021
1057,Canada,30,Male,2024
1058,Germany,53,Female,2024
1059,Canada,73,Male,2024
1060,France,30,Female,2022
1061,USA,29,Female,2021
1062,USA,54,Male,2023
1063,Germany,27,Male,2019
1064,USA,73,Female,2020
1065,USA,26,Male,2021
1066,Germany,69,Male,2019
1067,Germany,24,Female,2021
1068,France,19,Female,2022
1069,USA,71,Female,2019
1070,USA,73,Male,2022
1071,France,40,Female,2018
1072,UK,56,Female,2019
1073,UK,57,Female,2021
1074,UK,56,Female,2018
1075,France,38,Female,2022
1076,USA,40,Male,2022
1077,France,46,Female,2021
1078,France,31,Female,2018
1079,UK,43,Male,2024
1080,Canada,68,Female,2023
1081,USA,22,Female,2020
1082,UK,72,Male,2021
1083,Canada,48,Female,2022
1084,Canada,42,Male,2019
1085,Germany,48,Female,2018
1086,USA,67,Male,2023
1087,Canada,37,Male,2020
1088,UK,61,Female,2019
1089,Germany,72,Male,2018
1090,USA,34,Male,2023
1091,France,62,Female,2021
1092,UK,19,Female,2023
1093,Canada,42,Male,2021
1094,Canada,30,Female,2024
1095,UK,56,Male,2018
1096,Canada,45,Male,2023
1097,Germany,59,Female,2020
1098,USA,72,Female,2023
1099,Germany,23,Male,2018
1100,Canada,20,Female,2019
1101,France,52,Female,2019
1102,USA,35,Male,2023
1103,USA,28,Male,2023
1104,UK,71,Male,2021
1105,UK,37,Male,2018
1106,France,22,Male,2021
1107,USA,36,Male,2020
1108,France,39,Female,2024
1109,UK,36,Male,2019
1110,UK,64,Female,2022
1111,USA,33,Female,2022
1112,Germany,41,Male,2018
1113,Canada,58,Female,2018
1114,UK,21,Male,2022
1115,UK,32,Female,2018
1116,Germany,42,Male,2019
1117,Germany,61,Male,2020
1118,France,72,Male,2020
1119,France,52,Male,2021
1120,Canada,72,Female,2019
1121,Canada,31,Female,2024
1122,USA,66,Female,2018
1123,France,36,Female,2018
1124,UK,55,Female,2024
1125,France,53,Male,2021
1126,UK,24,Male,2021
1127,Germany,47,Male,2018
1128,France,36,Male,2018
1129,Germany,66,Male,2024
1130,Canada,42,Female,2019
1131,Canada,33,Male,2024
1132,USA,64,Male,2021
1133,France,71,Female,2024
1134,Germany,57,Female,2024
1135,UK,68,Male,2024
1136,Canada,25,Male,2019
1137,Canada,35,Female,2023
1138,UK,45,Male,2018
1139,Germany,33,Male,2022
1140,Germany,69,Male,2024
1141,France,36,Female,2022
1142,France,59,Male,2023
1143,USA,34,Male,2018
1144,Canada,62,Female,2021
1145,France,30,Female,2022
1146,Germany,24,Female,2021
1147,UK,44,Male,2022
1148,Germany,27,Female,2021
1149,Canada,51,Male,2024
1150,Germany,53,Female,2022
1151,USA,42,Male,2021
1152,Canada,23,Female,2023
1153,UK,41,Male,2019
1154,USA,35,Male,2021
1155,Canada,40,Female,2019
1156,UK,23,Female,2019
1157,USA,46,Male,2018
1158,USA,42,Female,2024
1159,Canada,72,Male,2023
1160,France,34,Female,2019
1161,USA,63,Female,2020
1162,USA,41,Male,2024
1163,UK,28,Female,2019
1164,Germany,43,Female,2021
1165,Canada,68,Male,2019
1166,Canada,51,Male,2021
1167,France,45,Female,2021
1168,France,20,Male,2020
1169,Canada,28,Female,2019
1170,France,55,Female,2019
1171,UK,31,Male,2022
1172,Canada,68,Male,2024
1173,France,43,Male,2022
1174,Canada,65,Male,2018
1175,Germany,38,Male,2021
1176,USA,71,Male,2020
1177,Canada,73,Female,2022
1178,USA,56,Female,2019
1179,France,47,Male,2018
1180,USA,25,Female,2020
1181,Canada,68,Female,2023
1182,Germany,37,Female,2019
1183,France,65,Female,2019
1184,Canada,49,Male,2023
1185,France,39,Female,2021
1186,UK,24,Female,2021
1187,USA,26,Male,2022
1188,UK,62,Male,2022
1189,Canada,18,Male,2019
1190,Germany,46,Male,2024
1191,France,25,Female,2019
1192,USA,73,Male,2022
1193,France,71,Female,2023
1194,Canada,21,Female,2022
1195,France,52,Male,2019
1196,USA,20,Male,2020
1197,Canada,71,Male,2019
1198,France,62,Male,2020
1199,Germany,57,Male,2020
1200,Canada,24,Male,2019
1201,Canada,44,Female,2024
1202,Germany,18,Female,2024
1203,UK,44,Female,2018
1204,USA,33,Female,2022
1205,UK,55,Male,2024
1206,France,24,Male,2021
1207,Germany,61,Female,2019
1208,UK,40,Female,2020
1209,Canada,58,Female,2019
1210,France,28,Male,2022
1211,France,59,Male,2023
1212,UK,70,Male,2024
1213,UK,50,Female,2024
1214,Germany,67,Female,2024
1215,USA,53,Male,2020
1216,UK,54,Male,2021
1217,UK,58,Female,2021
1218,Canada,34,Female,2024
1219,France,52,Male,2021
1220,USA,65,Female,2023
1221,Canada,22,Male,2024
1222,Germany,65,Male,2018
1223,Germany,49,Female,2020
1224,UK,20,Female,2023
1225,UK,69,Female,2020
1226,Germany,64,Male,2024
1227,UK,52,Female,2023
1228,USA,69,Female,2024
1229,UK,31,Male,2023
1230,France,65,Male,2024
1231,UK,48,Female,2018
1232,Canada,48,Male,2020
1233,USA,34,Male,2023
1234,Canada,41,Male,2018
1235,Canada,69,Female,2019
1236,France,40,Female,2024
1237,USA,35,Male,2022
1238,USA,67,Male,2023
1239,USA,71,Male,2021
1240,USA,31,Female,2018
1241,USA,67,Male,2018
1242,France,32,Male,2023
1243,UK,32,Female,2018
1244,Canada,23,Male,2019
1245,USA,44,Female,2018
1246,UK,32,Female,2022
1247,UK,67,Female,2022
1248,Canada,53,Male,2024
1249,France,72,Male,2024
1250,Germany,25,Female,2021
1251,Germany,32,Male,2019
1252,UK,20,Female,2022
1253,Canada,64,Male,2023
1254,Germany,30,Female,2020
1255,UK,58,Female,2020
1256,France,51,Male,2020
1257,Germany,41,Male,2024
1258,UK,57,Male,2023
1259,UK,49,Male,2018
1260,USA,49,Female,2023
1261,France,47,Female,2018
1262,USA,69,Male,2020
1263,Canada,66,Male,2021
1264,USA,30,Female,2021
1265,USA,18,Male,2018
1266,Germany,51,Male,2020
1267,UK,32,Male,2023
1268,France,61,Male,2021
1269,USA,31,Female,2018
1270,France,74,Female,2023
1271,USA,46,Male,2020
1272,Canada,51,Female,2019
1273,USA,35,Male,2020
1274,Germany,71,Male,2024
1275,UK,24,Male,2020
1276,Canada,46,Female,2023
1277,USA,72,Female,2023
1278,France,48,Female,2022
1279,Canada,42,Female,2022
1280,Canada,55,Female,2023
1281,USA,31,Male,2023
1282,Canada,25,Male,2019
1283,France,44,Female,2019
1284,Canada,71,Female,2020
1285,France,19,Female,2024
1286,USA,34,Male,2021
1287,UK,54,Female,2024
1288,Canada,31,Male,2019
1289,UK,42,Male,2020
1290,France,73,Female,2024
1291,Canada,47,Male,2018
1292,Germany,46,Male,2022
1293,UK,37,Female,2024
1294,Canada,38,Male,2021
1295,UK,70,Female,2020
1296,Canada,39,Male,2024
1297,USA,52,Female,2023
1298,UK,54,Female,2018
1299,Germany,33,Male,2022
1300,Germany,67,Female,2018
1301,France,66,Male,2020
1302,Canada,60,Male,2019
1303,UK,34,Female,2022
1304,France,33,Male,2018
1305,UK,72,Female,2019
1306,Canada,19,Male,2021
1307,Germany,21,Male,2020
1308,USA,38,Female,2020
1309,Germany,56,Male,2022
1310,France,51,Male,2018
1311,USA,47,Male,2021
1312,France,23,Male,2023
1313,Canada,34,Male,2022
1314,USA,56,Male,2023
1315,France,42,Male,2022
1316,Canada,22,Male,2018
1317,Germany,22,Female,2021
1318,Canada,37,Male,2018
1319,UK,33,Male,2020
1320,Canada,68,Female,2023
1321,Canada,58,Female,2019
1322,UK,54,Female,2024
1323,France,57,Male,2020
1324,France,26,Female,2020
1325,Canada,22,Female,2023
1326,UK,59,Male,2022
1327,UK,74,Male,2020
1328,Germany,19,Female,2024
1329,France,26,Female,2021
1330,USA,60,Male,2020
1331,France,53,Male,2021
1332,France,39,Male,2018
1333,Germany,39,Male,2022
1334,USA,39,Male,2021
1335,Germany,51,Female,2020
1336,USA,72,Male,2022
1337,Canada,46,Male,2024
1338,USA,55,Male,2022
1339,Germany,63,Male,2021
1340,France,50,Male,2021
1341,USA,35,Female,2019
1342,USA,24,Male,2019
1343,UK,18,Female,2022
1344,France,50,Male,2023
1345,Canada,18,Female,2023
1346,Germany,41,Female,2019
1347,Canada,21,Male,2020
1348,France,21,Male,2018
1349,USA,35,Male,2022
1350,USA,44,Male,2018
1351,France,60,Male,2019
1352,USA,49,Female,2021
1353,USA,50,Male,2024
1354,USA,45,Male,2022
1355,Germany,59,Female,2019
1356,Germany,58,Male,2020
1357,UK,72,Female,2024
1358,Canada,53,Male,2022
1359,France,23,Female,2022
1360,France,33,Male,2023
1361,France,51,Female,2021
1362,UK,40,Female,2022
1363,Germany,67,Male,2021
1364,UK,59,Male,2019
1365,France,41,Male,2020
1366,Canada,73,Female,2024
1367,USA,66,Female,2024
1368,Germany,30,Female,2020
1369,Germany,73,Male,2022
1370,UK,35,Male,2022
1371,Germany,71,Female,2019
1372,France,30,Male,2023
1373,France,66,Female,2023
1374,UK,54,Male,2023
1375,France,60,Male,2021
1376,Canada,56,Female,2023
1377,UK,59,Male,2020
1378,Canada,34,Male,2024
1379,USA,32,Male,2024
1380,Canada,35,Male,2021
1381,USA,40,Male,2019
1382,USA,71,Female,2020
1383,Canada,68,Male,2024
1384,UK,47,Female,2020
1385,France,51,Male,2024
1386,France,21,Male,2018
1387,USA,20,Female,2019
1388,USA,24,Female,2019
1389,UK,73,Male,2018
1390,Germany,35,Male,2021
1391,Canada,59,Female,2024
1392,USA,24,Female,2024
1393,France,57,Female,2024
1394,UK,23,Female,2023
1395,Canada,39,Male,2023
1396,UK,18,Male,2023
1397,Canada,21,Male,2023
1398,Canada,63,Male,2023
1399,USA,66,Male,2018
1400,UK,69,Female,2019
1401,UK,67,Female,2021
1402,France,60,Female,2020
1403,France,46,Male,2023
1404,USA,38,Female,2018
1405,USA,43,Male,2024
1406,Germany,31,Male,2021
1407,France,26,Male,2021
1408,Canada,64,Female,2021
1409,UK,29,Male,2018
1410,USA,59,Male,2020
1411,UK,68,Female,2023
1412,UK,73,Male,2021
1413,Germany,68,Female,2018
1414,France,23,Male,2024
1415,USA,37,Female,2019
1416,UK,41,Male,2024
1417,USA,44,Male,2018
1418,Canada,55,Female,2018
1419,Germany,25,Male,2018
1420,Canada,18,Female,2021
1421,USA,71,Male,2018
1422,USA,66,Female,2019
1423,France,66,Male,2021
1424,UK,41,Male,2024
1425,UK,64,Male,2019
1426,Canada,24,Female,2022
1427,Germany,36,Female,2024
1428,UK,39,Female,2018
1429,France,74,Female,2023
1430,Canada,72,Female,2023
1431,Canada,52,Male,2021
1432,France,47,Male,2023
1433,Germany,46,Male,2024
1434,France,39,Male,2021
1435,Germany,28,Male,2024
1436,France,37,Female,2018
1437,France,46,Male,2020
1438,USA,68,Female,2020
1439,Canada,58,Male,2019
1440,France,59,Female,2018
1441,France,51,Female,2023
1442,UK,18,Female,2018
1443,Canada,48,Male,2022
1444,UK,47,Male,2020
1445,Canada,65,Male,2023
1446,UK,35,Male,2024
1447,France,72,Female,2024
1448,France,34,Female,2020
1449,USA,55,Female,2018
1450,UK,31,Female,2023
1451,Germany,40,Male,2019
1452,USA,42,Female,2024
1453,UK,32,Male,2018
1454,UK,63,Female,2019
1455,USA,73,Female,2023
1456,France,39,Female,2020
1457,UK,20,Male,2022
1458,France,73,Male,2021
1459,USA,72,Female,2020
1460,France,36,Female,2019
1461,Canada,74,Female,2018
1462,Germany,61,Male,2024
1463,UK,51,Male,2023
1464,Germany,52,Male,2020
1465,France,67,Female,2024
1466,UK,18,Male,2024
1467,France,69,Female,2022
1468,Canada,38,Male,2023
1469,USA,46,Female,2019
1470,UK,23,Female,2023
1471,Canada,54,Male,2023
1472,Canada,18,Female,2018
1473,UK,68,Female,2021
1474,France,18,Female,2024
1475,Canada,44,Male,2019
1476,Germany,38,Female,2018
1477,Canada,70,Male,2024
1478,France,33,Male,2021
1479,France,61,Female,2018
1480,Germany,71,Male,2021
1481,Canada,57,Female,2021
1482,France,43,Male,2021
1483,UK,33,Female,2018
1484,USA,45,Male,2023
1485,USA,18,Female,2021
1486,USA,53,Female,2023
1487,Canada,27,Female,2024
1488,Germany,60,Female,2024
1489,France,34,Male,2019
1490,UK,74,Male,2022
1491,UK,40,Female,2023
1492,Canada,24,Male,2024
1493,USA,61,Female,2022
1494,Canada,70,Female,2021
1495,Germany,24,Male,2022
1496,Germany,61,Male,2022
1497,France,32,Female,2021
1498,France,51,Male,2023
1499,Germany,63,Female,2021
1500,Germany,62,Male,2019
1501,Germany,21,Male,2020
1502,Canada,31,Male,2018
1503,Germany,31,Male,2021
1504,UK,33,Male,2021
1505,USA,24,Female,2022
1506,Germany,49,Male,2019
1507,USA,36,Male,2024
1508,Canada,19,Female,2024
1509,USA,27,Female,2022
1510,Canada,67,Female,2023
1511,UK,34,Male,2021
1512,Canada,54,Male,2021
1513,Canada,29,Female,2022
1514,France,23,Female,2021
1515,Germany,39,Female,2023
1516,Germany,49,Female,2020
1517,UK,58,Male,2018
1518,UK,37,Male,2018
1519,Germany,18,Male,2018
1520,France,71,Male,2020
1521,Germany,64,Male,2021
1522,France,70,Female,2022
1523,UK,23,Male,2024
1524,USA,36,Female,2019
1525,UK,35,Female,2021
1526,UK,23,Female,2020
1527,Canada,62,Male,2023
1528,Canada,50,Female,2020
1529,Canada,40,Male,2024
1530,Canada,40,Female,2018
1531,France,43,Male,2021
1532,Germany,30,Female,2024
1533,USA,24,Male,2018
1534,UK,32,Female,2019
1535,France,61,Female,2023
1536,USA,44,Female,2018
1537,France,43,Female,2019
1538,France,50,Male,2020
1539,UK,32,Male,2018
1540,Germany,53,Male,2018
1541,Canada,62,Female,2022
1542,Germany,72,Female,2023
1543,UK,44,Female,2023
1544,UK,74,Female,2024
1545,UK,22,Female,2020
1546,USA,19,Female,2022
1547,Germany,72,Male,2024
1548,Germany,50,Male,2019
1549,France,33,Male,2024
1550,France,40,Male,2019
1551,France,55,Male,2020
1552,UK,72,Male,2023
1553,Germany,33,Male,2019
1554,UK,31,Male,2020
1555,USA,46,Female,2024
1556,France,43,Female,2019
1557,UK,52,Female,2021
1558,UK,32,Female,2018
1559,USA,20,Female,2024
1560,Canada,40,Female,2023
1561,Germany,46,Female,2024
1562,Canada,51,Male,2021
1563,France,50,Male,2020
1564,UK,58,Female,2020
1565,USA,58,Male,2024
1566,USA,40,Male,2021
1567,Germany,24,Male,2024
1568,Canada,20,Male,2018
1569,Germany,49,Male,2018
1570,UK,48,Female,2022
1571,Germany,35,Male,2019
1572,USA,60,Female,2022
1573,USA,24,Female,2018
1574,France,58,Female,2021
1575,France,18,Male,2019
1576,UK,31,Female,2021
1577,Canada,69,Female,2022
1578,Germany,49,Female,2020
1579,UK,23,Female,2021
1580,France,56,Male,2022
1581,Germany,27,Female,2022
1582,France,24,Female,2022
1583,Germany,43,Female,2020
1584,Canada,51,Female,2020
1585,UK,47,Male,2024
1586,Germany,53,Female,2020
1587,USA,38,Female,2019
1588,USA,34,Female,2020
1589,Germany,50,Female,2020
1590,Germany,27,Female,2020
1591,Germany,68,Female,2021
1592,USA,64,Male,2020
1593,USA,59,Female,2019
1594,Germany,68,Male,2022
1595,France,29,Male,2021
1596,France,73,Female,2018
1597,Canada,33,Male,2020
1598,UK,58,Female,2024
1599,France,49,Male,2024
1600,USA,32,Female,2022
1601,France,44,Male,2022
1602,Canada,45,Male,2021
1603,Canada,34,Female,2024
1604,UK,63,Male,2018
1605,France,67,Male,2023
1606,USA,19,Male,2024
1607,USA,53,Male,2024
1608,Germany,67,Male,2019
1609,USA,24,Female,2023
1610,UK,30,Male,2022
1611,UK,32,Male,2023
1612,USA,42,Female,2024
1613,USA,40,Female,2022
1614,Germany,39,Female,2023
1615,USA,43,Male,2022
1616,Germany,50,Male,2022
1617,Germany,28,Male,2021
1618,USA,27,Male,2018
1619,Canada,42,Female,2022
1620,Canada,54,Female,2019
1621,Germany,65,Male,2024
1622,USA,60,Male,2024
1623,Canada,70,Male,2019
1624,USA,55,Male,2020
1625,USA,58,Female,2022
1626,USA,62,Female,2022
1627,France,41,Male,2022
1628,USA,57,Female,2023
1629,France,63,Male,2022
1630,Germany,73,Male,2022
1631,Canada,50,Female,2019
1632,Canada,34,Male,2018
1633,Canada,41,Female,2018
1634,Canada,54,Male,2020
1635,Canada,74,Female,2019
1636,Canada,19,Male,2022
1637,Canada,49,Female,2018
1638,Germany,74,Male,2021
1639,USA,41,Male,2021
1640,UK,26,Female,2021
1641,France,21,Male,2022
1642,UK,34,Female,2022
1643,UK,34,Female,2020
1644,USA,70,Male,2024
1645,USA,67,Male,2020
1646,USA,65,Male,2020
1647,Canada,47,Male,2023
1648,Germany,57,Female,2021
1649,Canada,28,Male,2022
1650,Germany,38,Male,2021
1651,Germany,38,Male,2020
1652,UK,35,Female,2022
1653,UK,72,Male,2019
1654,Germany,46,Female,2018
1655,Germany,41,Male,2018
1656,Canada,27,Female,2020
1657,Canada,62,Male,2024
1658,UK,34,Male,2021
1659,USA,35,Female,2019
1660,Germany,59,Male,2022
1661,Canada,65,Male,2024
1662,UK,37,Male,2021
1663,Canada,54,Female,2020
1664,Germany,62,Male,2021
1665,Germany,35,Female,2020
1666,France,34,Female,2023
1667,USA,26,Female,2018
1668,France,31,Male,2024
1669,UK,66,Female,2018
1670,Canada,46,Female,2021
1671,UK,48,Male,2019
1672,Germany,21,Female,2022
1673,France,35,Female,2020
1674,France,37,Male,2022
1675,France,73,Male,2018
1676,UK,73,Female,2019
1677,Germany,64,Male,2019
1678,Canada,60,Male,2022
1679,Canada,61,Male,2018
1680,UK,26,Female,2022
1681,France,30,Female,2021
1682,USA,32,Male,2019
1683,UK,44,Female,2019
1684,UK,32,Male,2021
1685,Germany,45,Male,2018
1686,Canada,54,Male,2019
1687,UK,72,Male,2024
1688,UK,36,Male,2023
1689,France,43,Female,2023
1690,France,69,Female,2023
1691,USA,43,Female,2020
1692,Germany,42,Female,2024
1693,USA,43,Male,2020
1694,France,43,Male,2018
1695,Canada,63,Female,2021
1696,France,45,Female,2022
1697,Germany,66,Male,2024
1698,France,35,Male,2018
1699,Germany,49,Male,2022
1700,Germany,70,Female,2018
1701,Germany,20,Male,2020
1702,Germany,19,Male,2023
1703,Germany,50,Female,2021
1704,Canada,59,Female,2020
1705,USA,36,Female,2021
1706,UK,34,Male,2024
1707,USA,61,Male,2022
1708,Germany,50,Female,2018
1709,Canada,29,Male,2019
1710,France,66,Male,2019
1711,Canada,73,Male,2021
1712,Germany,20,Female,2023
1713,Canada,60,Female,2023
1714,Canada,66,Male,2021
1715,Germany,72,Male,2020
1716,Canada,43,Male,2019
1717,UK,52,Male,2020
1718,UK,25,Female,2022
1719,Canada,69,Female,2019
1720,France,53,Male,2022
1721,Germany,70,Male,2018
1722,UK,71,Female,2020
1723,France,24,Male,2021
1724,Canada,63,Female,2019
1725,France,63,Male,2020
1726,USA,53,Female,2021
1727,UK,33,Male,2018
1728,Canada,41,Male,2019
1729,Germany,71,Female,2022
1730,Canada,18,Female,2018
1731,Germany,66,Male,2023
1732,Canada,42,Male,2021
1733,France,27,Female,2019
1734,France,71,Female,2019
1735,France,33,Male,2024
1736,USA,33,Male,2024
1737,Germany,25,Female,2018
1738,France,46,Female,2019
1739,USA,56,Female,2021
1740,Germany,45,Female,2018
1741,Canada,23,Female,2022
1742,USA,33,Male,2018
1743,UK,37,Male,2018
1744,USA,33,Female,2022
1745,USA,24,Male,2023
1746,Germany,58,Male,2024
1747,Canada,31,Female,2021
1748,UK,60,Male,2023
1749,France,43,Male,2023
1750,France,43,Male,2023
1751,USA,31,Female,2024
1752,Germany,24,Female,2020
1753,Germany,50,Male,2024
1754,France,43,Male,2023
1755,UK,74,Male,2020
1756,Canada,62,Male,2022
1757,UK,37,Male,2024
1758,Canada,20,Male,2021
1759,France,69,Female,2023
1760,Canada,21,Male,2019
1761,Germany,43,Male,2022
1762,USA,28,Female,2020
1763,USA,19,Male,2024
1764,France,31,Male,2021
1765,Germany,61,Male,2018
1766,UK,47,Male,2021
1767,Germany,66,Female,2021
1768,USA,29,Male,2023
1769,USA,43,Female,2023
1770,Germany,61,Male,2024
1771,Germany,50,Male,2024
1772,USA,30,Female,2020
1773,UK,31,Male,2024
1774,France,41,Female,2020
1775,France,51,Female,2023
1776,Germany,61,Female,2023
1777,France,43,Male,2019
1778,USA,38,Male,2019
1779,USA,45,Male,2022
1780,Germany,65,Male,2023
1781,Germany,53,Female,2018
1782,Germany,57,Male,2019
1783,UK,19,Male,2020
1784,France,59,Female,2021
1785,Germany,26,Female,2024
1786,Canada,40,Male,2024
1787,Canada,32,Female,2022
1788,USA,30,Female,2019
1789,France,40,Female,2021
1790,Germany,34,Female,2021
1791,Canada,65,Female,2019
1792,France,19,Male,2018
1793,USA,37,Male,2018
1794,UK,37,Male,2022
1795,France,63,Male,2018
1796,France,20,Male,2022
1797,UK,72,Male,2020
1798,France,29,Male,2019
1799,USA,57,Female,2021
1800,USA,19,Male,2022
1801,UK,53,Male,2024
1802,Germany,31,Male,2018
1803,Canada,33,Female,2024
1804,Germany,36,Male,2022
1805,France,51,Male,2023
1806,Canada,61,Female,2022
1807,UK,63,Male,2018
1808,UK,23,Male,2023
1809,Canada,30,Female,2023
1810,USA,53,Male,2018
1811,Canada,39,Female,2023
1812,France,35,Male,2019
1813,USA,29,Male,2021
1814,UK,69,Male,2024
1815,Canada,71,Female,2019
1816,Germany,47,Female,2019
1817,Germany,70,Female,2018
1818,France,68,Male,2018
1819,Germany,57,Male,2024
1820,Canada,24,Female,2021
1821,Canada,49,Female,2022
1822,Germany,65,Male,2019
1823,Canada,36,Male,2023
1824,France,23,Male,2021
1825,USA,37,Male,2019
1826,France,44,Female,2022
1827,France,70,Male,2023
1828,Canada,60,Male,2019
1829,USA,54,Male,2020
1830,Canada,65,Male,2024
1831,UK,24,Male,2021
1832,Canada,22,Male,2024
1833,Canada,28,Male,2018
1834,Canada,32,Female,2019
1835,USA,20,Female,2023
1836,Canada,22,Female,2023
1837,USA,40,Male,2021
1838,Germany,70,Female,2021
1839,UK,54,Male,2024
1840,USA,26,Male,2023
1841,Germany,32,Male,2023
1842,USA,20,Male,2023
1843,USA,46,Female,2019
1844,UK,23,Male,2023
1845,France,34,Male,2018
1846,France,43,Female,2023
1847,USA,38,Female,2018
1848,Canada,25,Female,2019
1849,Germany,38,Male,2021
1850,Canada,74,Female,2018
1851,Canada,28,Male,2019
1852,USA,55,Male,2023
1853,USA,25,Female,2019
1854,USA,59,Female,2023
1855,USA,41,Female,2024
1856,France,52,Male,2019
1857,USA,72,Male,2021
1858,France,31,Male,2018
1859,France,72,Male,2024
1860,USA,31,Male,2021
1861,UK,27,Male,2020
1862,Germany,29,Female,2023
1863,Canada,55,Male,2018
1864,France,61,Female,2021
1865,Germany,72,Female,2018
1866,UK,63,Female,2020
1867,Canada,51,Female,2022
1868,Canada,58,Female,2023
1869,France,27,Male,2023
1870,USA,34,Male,2019
1871,UK,34,Male,2023
1872,France,20,Male,2023
1873,UK,48,Female,2021
1874,USA,68,Female,2024
1875,USA,18,Female,2023
1876,France,29,Male,2023
1877,USA,56,Male,2020
1878,Germany,21,Male,2024
1879,Canada,59,Male,2020
1880,France,30,Female,2018
1881,UK,51,Female,2018
1882,Germany,59,Male,2023
1883,France,38,Male,2023
1884,USA,39,Female,2019
1885,USA,74,Female,2018
1886,USA,21,Female,2021
1887,USA,35,Female,2023
1888,UK,22,Male,2021
1889,Germany,36,Female,2023
1890,Canada,19,Female,2021
1891,UK,29,Female,2022
1892,UK,34,Female,2021
1893,Canada,27,Male,2024
1894,Canada,51,Male,2018
1895,USA,23,Male,2023
1896,UK,25,Male,2018
1897,France,68,Male,2024
1898,Canada,28,Male,2024
1899,Canada,74,Female,2021
1900,Germany,29,Female,2020
1901,France,26,Female,2020
1902,France,19,Female,2024
1903,Canada,25,Male,2020
1904,USA,28,Female,2023
1905,Germany,70,Male,2019
1906,France,53,Female,2022
1907,Canada,27,Female,2021
1908,France,38,Female,2019
1909,Germany,37,Male,2020
1910,Germany,65,Female,2021
1911,UK,25,Male,2019
1912,Canada,53,Male,2018
1913,Germany,46,Female,2020
1914,UK,59,Male,2019
1915,UK,29,Male,2023
1916,France,31,Female,2018
1917,France,65,Female,2020
1918,UK,71,Female,2022
1919,France,67,Female,2024
1920,Germany,38,Female,2020
1921,USA,39,Female,2023
1922,Germany,38,Male,2022
1923,UK,61,Female,2022
1924,UK,67,Female,2022
1925,Germany,47,Male,2021
1926,France,56,Female,2021
1927,France,37,Male,2024
1928,UK,41,Female,2022
1929,Canada,40,Female,2024
1930,France,24,Male,2018
1931,Germany,26,Female,2022
1932,France,18,Male,2019
1933,Germany,43,Female,2022
1934,UK,55,Female,2021
1935,France,55,Male,2021
1936,Germany,71,Female,2019
1937,UK,61,Female,2019
1938,Canada,39,Male,2020
1939,Germany,61,Female,2018
1940,Canada,27,Male,2018
1941,Canada,72,Female,2018
1942,USA,23,Male,2023
1943,France,34,Female,2021
1944,Germany,68,Male,2018
1945,Canada,67,Male,2020
1946,USA,55,Female,2020
1947,UK,41,Female,2018
1948,Germany,68,Male,2019
1949,Canada,27,Female,2020
1950,France,73,Male,2024
1951,USA,25,Female,2019
1952,Canada,38,Female,2024
1953,France,73,Male,2021
1954,Canada,23,Male,2023
1955,Germany,38,Female,2020
1956,Germany,74,Female,2019
1957,Germany,56,Female,2024
1958,USA,41,Female,2018
1959,Germany,50,Female,2024
1960,France,35,Male,2024
1961,Canada,73,Female,2021
1962,UK,45,Female,2022
1963,France,74,Male,2022
1964,France,69,Male,2018
1965,Germany,49,Male,2021
1966,USA,29,Female,2021
1967,Canada,65,Male,2021
1968,USA,59,Male,2021
1969,Canada,44,Male,2022
1970,Canada,27,Male,2019
1971,USA,63,Female,2021
1972,France,74,Female,2019
1973,Canada,69,Female,2024
1974,USA,59,Male,2024
1975,Canada,49,Male,2021
1976,UK,59,Male,2020
1977,France,43,Male,2023
1978,Germany,42,Male,2020
1979,Canada,28,Male,2024
1980,UK,40,Female,2023
1981,Germany,51,Female,2020
1982,Germany,74,Male,2021
1983,Canada,69,Female,2019
1984,USA,57,Male,2023
1985,Canada,40,Male,2022
1986,UK,46,Female,2018
1987,Germany,48,Male,2023
1988,Canada,24,Female,2023
1989,USA,57,Male,2022
1990,Canada,50,Male,2021
1991,France,38,Female,2020
1992,USA,19,Male,2020
1993,UK,35,Male,2024
1994,Germany,64,Male,2019
1995,Canada,50,Female,2021
1996,USA,54,Male,2022
1997,France,51,Male,2021
1998,USA,37,Male,2021
1999,France,52,Female,2020
2000,UK,68,Female,2022
2001,Germany,67,Female,2018
2002,UK,71,Female,2023
2003,Canada,35,Female,2020
2004,USA,63,Male,2022
2005,France,41,Female,2019
2006,France,25,Female,2023
2007,USA,47,Male,2023
2008,USA,61,Female,2020
2009,Canada,70,Male,2024
2010,UK,27,Female,2019
2011,France,40,Male,2020
2012,Canada,69,Male,2021
2013,UK,66,Female,2024
2014,Canada,28,Female,2022
2015,France,19,Male,2019
2016,USA,43,Male,2023
2017,USA,53,Male,2020
2018,UK,50,Male,2023
2019,Germany,64,Male,2019
2020,UK,30,Male,2023
2021,Germany,57,Male,2020
2022,Canada,42,Female,2024
2023,Canada,21,Male,2020
2024,France,59,Female,2018
2025,Germany,36,Female,2023
2026,France,35,Male,2018
2027,USA,54,Male,2024
2028,Germany,47,Female,2018
2029,UK,36,Male,2023
2030,USA,40,Male,2019
2031,USA,71,Female,2021
2032,UK,33,Female,2024
2033,USA,18,Female,2020
2034,Germany,29,Male,2022
2035,France,41,Male,2024
2036,USA,51,Female,2018
2037,Germany,70,Male,2019
2038,Canada,74,Female,2023
