order_details_id,order_id,pizza_id,quantity
17135,107533,thai_ckn_l,1
17136,107534,bbq_ckn_m,1
17137,107535,four_cheese_m,1
17138,107536,cali_ckn_s,1
17139,107537,mexicana_l,1
17140,107538,ckn_alfredo_m,1
17141,107539,southw_ckn_s,1
17142,107539,spin_pesto_m,2
17143,107540,peppr_salami_m,1
17144,107541,ital_supr_l,1
17145,107542,southw_ckn_l,1
17146,107543,five_cheese_l,1
17147,107544,spicy_ital_l,1
17148,107545,spicy_ital_m,1
17149,107546,ital_veggie_m,2
17150,107546,thai_ckn_l,1
17151,107547,ckn_pesto_m,2
17152,107547,peppr_salami_l,2
17153,107548,cali_ckn_l,2
17154,107548,ital_supr_l,1
17155,107548,ital_veggie_s,2
17156,107548,napolitana_m,1
17157,107549,ital_supr_m,2
17158,107549,mexicana_l,2
17159,107549,napolitana_m,1
17160,107550,brie_carre_s,3
17161,107550,sicilian_s,2
17162,107551,ital_veggie_m,1
17163,107551,mexicana_m,1
17164,107552,hawaiian_l,1
17165,107552,spinach_fet_s,2
17166,107553,bbq_ckn_m,1
17167,107553,four_cheese_l,1
17168,107553,four_cheese_m,1
17169,107553,ital_cpcllo_s,1
17170,107554,bbq_ckn_l,1
17171,107554,bbq_ckn_s,1
17172,107555,pepperoni_s,1
17173,107556,calabrese_l,2
17174,107556,napolitana_s,2
17175,107556,soppressata_s,1
17176,107556,spicy_ital_l,1
17177,107557,cali_ckn_s,1
17178,107557,pepperoni_m,1
17179,107557,southw_ckn_l,1
17180,107557,spicy_ital_s,1
17181,107558,bbq_ckn_l,3
17182,107558,big_meat_s,2
17183,107559,cali_ckn_l,1
17184,107559,hawaiian_m,2
17185,107559,mexicana_s,2
17186,107559,prsc_argla_m,1
17187,107560,big_meat_s,2
17188,107560,soppressata_m,2
17189,107561,classic_dlx_m,1
17190,107561,green_garden_s,2
17191,107561,thai_ckn_s,1
17192,107562,classic_dlx_m,2
17193,107562,napolitana_s,2
17194,107563,bbq_ckn_l,2
17195,107563,calabrese_m,2
17196,107564,bbq_ckn_s,1
17197,107565,spinach_supr_m,1
17198,107566,ital_cpcllo_l,2
17199,107567,pepperoni_s,1
17200,107567,the_greek_xl,1
17201,107568,calabrese_l,2
17202,107568,four_cheese_l,1
17203,107568,ital_veggie_l,2
17204,107568,spin_pesto_s,1
17205,107569,hawaiian_s,1
17206,107569,pep_msh_pep_m,1
17207,107569,spin_pesto_m,1
17208,107570,cali_ckn_m,1
17209,107571,sicilian_l,1
17210,107572,veggie_veg_s,1
17211,107573,brie_carre_s,2
17212,107573,hawaiian_s,1
17213,107573,thai_ckn_l,1
17214,107574,sicilian_m,1
17215,107574,spinach_fet_l,1
17216,107575,spinach_fet_m,1
17217,107576,big_meat_s,1
17218,107576,green_garden_s,1
17219,107576,spinach_supr_m,1
17220,107577,pepperoni_l,1
17221,107578,mexicana_l,2
17222,107579,hawaiian_l,1
17223,107580,mexicana_l,1
17224,107580,prsc_argla_s,1
17225,107580,thai_ckn_l,1
17226,107581,ital_veggie_m,1
17227,107581,spicy_ital_l,1
17228,107581,spicy_ital_m,1
17229,107582,ital_cpcllo_l,1
17230,107583,big_meat_s,3
17231,107583,five_cheese_l,1
17232,107583,thai_ckn_l,2
17233,107584,ital_supr_l,2
17234,107585,soppressata_m,1
17235,107586,green_garden_s,1
17236,107586,napolitana_s,1
17237,107586,pep_msh_pep_l,1
17238,107586,southw_ckn_l,2
17239,107586,spin_pesto_s,1
17240,107587,mediterraneo_s,2
17241,107588,thai_ckn_l,2
17242,107589,four_cheese_l,1
17243,107589,napolitana_l,1
17244,107589,pepperoni_m,2
17245,107590,cali_ckn_l,1
17246,107590,cali_ckn_s,1
17247,107590,classic_dlx_l,2
17248,107590,four_cheese_l,2
17249,107590,hawaiian_l,1
17250,107590,hawaiian_s,2
17251,107590,mexicana_m,2
17252,107590,napolitana_s,2
17253,107590,pepperoni_s,2
17254,107590,spicy_ital_l,2
17255,107590,thai_ckn_l,2
17256,107591,big_meat_s,1
17257,107591,classic_dlx_l,2
17258,107591,four_cheese_l,1
17259,107591,green_garden_s,1
17260,107591,pep_msh_pep_s,1
17261,107591,pepperoni_l,2
17262,107591,peppr_salami_m,1
17263,107591,peppr_salami_s,2
17264,107591,sicilian_m,1
17265,107591,soppressata_l,1
17266,107591,southw_ckn_l,2
17267,107591,spicy_ital_m,1
17268,107591,spinach_fet_l,1
17269,107591,spinach_supr_m,1
17270,107592,thai_ckn_m,1
17271,107593,classic_dlx_l,2
17272,107594,spinach_supr_l,1
17273,107595,big_meat_s,2
17274,107595,southw_ckn_l,1
17275,107596,the_greek_l,1
17276,107597,peppr_salami_l,2
17277,107598,cali_ckn_m,1
17278,107598,sicilian_s,1
17279,107599,veggie_veg_s,1
17280,107600,four_cheese_l,1
17281,107600,pepperoni_m,2
17282,107601,bbq_ckn_l,1
17283,107601,bbq_ckn_m,1
17284,107601,veggie_veg_m,1
17285,107602,mediterraneo_m,1
17286,107602,prsc_argla_s,2
17287,107602,southw_ckn_l,2
17288,107603,the_greek_xl,1
17289,107604,four_cheese_m,1
17290,107605,big_meat_s,1
17291,107605,cali_ckn_l,1
17292,107605,four_cheese_l,1
17293,107605,pep_msh_pep_m,1
17294,107606,sicilian_m,1
17295,107607,mexicana_l,1
17296,107607,spinach_fet_l,1
17297,107608,napolitana_l,1
17298,107609,southw_ckn_l,1
17299,107610,mexicana_l,2
17300,107610,spin_pesto_s,1
17301,107611,prsc_argla_l,1
17302,107612,big_meat_s,1
17303,107612,classic_dlx_m,2
17304,107612,pepperoni_l,1
17305,107612,spinach_fet_m,1
17306,107613,green_garden_s,1
17307,107613,napolitana_l,2
17308,107613,soppressata_l,2
17309,107614,classic_dlx_m,1
17310,107615,veggie_veg_s,1
17311,107616,ckn_pesto_m,1
17312,107616,ital_cpcllo_s,1
17313,107616,ital_supr_m,1
17314,107617,bbq_ckn_s,1
17315,107617,ckn_alfredo_m,1
17316,107617,pepperoni_s,1
17317,107618,pep_msh_pep_m,1
17318,107618,spin_pesto_l,2
17319,107619,big_meat_s,1
17320,107619,ckn_pesto_m,1
17321,107619,thai_ckn_l,1
17322,107619,veggie_veg_m,1
17323,107620,big_meat_s,1
17324,107620,spicy_ital_l,2
17325,107621,pepperoni_m,1
17326,107622,napolitana_s,1
17327,107622,spicy_ital_l,1
17328,107622,spinach_fet_m,1
17329,107623,hawaiian_l,1
17330,107623,spicy_ital_l,1
17331,107623,the_greek_xl,1
17332,107624,classic_dlx_l,1
17333,107624,hawaiian_s,1
17334,107624,mediterraneo_s,2
17335,107624,thai_ckn_m,1
17336,107625,five_cheese_l,1
17337,107626,big_meat_s,1
17338,107626,cali_ckn_l,2
17339,107626,cali_ckn_s,1
17340,107626,four_cheese_m,1
17341,107627,five_cheese_l,2
17342,107627,pep_msh_pep_l,1
17343,107628,napolitana_s,2
17344,107628,peppr_salami_l,2
17345,107629,cali_ckn_l,1
17346,107629,classic_dlx_m,1
17347,107629,peppr_salami_l,1
17348,107630,four_cheese_l,1
17349,107630,ital_veggie_l,1
17350,107630,ital_veggie_m,1
17351,107630,pep_msh_pep_m,2
17352,107631,cali_ckn_s,1
17353,107631,spicy_ital_l,1
17354,107632,mexicana_l,1
17355,107632,veggie_veg_l,2
17356,107633,ital_cpcllo_m,2
17357,107633,pepperoni_m,2
17358,107634,prsc_argla_l,2
17359,107634,soppressata_m,1
17360,107634,spinach_fet_l,2
17361,107635,pepperoni_m,2
17362,107636,big_meat_s,1
17363,107636,pepperoni_l,1
17364,107637,ital_supr_m,2
17365,107638,spinach_fet_s,2
17366,107639,sicilian_s,1
17367,107640,calabrese_s,1
17368,107640,ital_cpcllo_l,2
17369,107640,the_greek_l,1
17370,107641,cali_ckn_l,1
17371,107641,peppr_salami_l,1
17372,107641,sicilian_l,1
17373,107641,spin_pesto_m,1
17374,107642,ital_cpcllo_m,1
17375,107642,pepperoni_l,1
17376,107643,four_cheese_l,2
17377,107643,ital_veggie_l,1
17378,107644,bbq_ckn_m,1
17379,107644,calabrese_s,1
17380,107644,mexicana_l,2
17381,107644,prsc_argla_m,1
17382,107645,calabrese_s,1
17383,107645,cali_ckn_l,2
17384,107645,ckn_alfredo_m,2
17385,107645,spin_pesto_m,2
17386,107646,four_cheese_l,1
17387,107646,ital_supr_l,2
17388,107646,mexicana_l,1
17389,107646,spinach_supr_s,1
17390,107647,ital_veggie_m,2
17391,107647,sicilian_l,1
17392,107647,southw_ckn_l,1
17393,107647,the_greek_xl,1
17394,107648,the_greek_s,1
17395,107649,bbq_ckn_s,2
17396,107649,classic_dlx_s,2
17397,107649,mexicana_l,2
17398,107649,the_greek_m,2
17399,107650,cali_ckn_m,2
17400,107651,bbq_ckn_m,2
17401,107651,big_meat_s,2
17402,107651,sicilian_m,1
17403,107651,spinach_supr_s,2
17404,107652,cali_ckn_m,2
17405,107652,mexicana_l,1
17406,107653,calabrese_l,1
17407,107653,the_greek_xl,1
17408,107654,bbq_ckn_m,1
17409,107654,classic_dlx_s,1
17410,107654,four_cheese_l,1
17411,107655,green_garden_m,1
17412,107656,bbq_ckn_s,1
17413,107656,ckn_alfredo_m,1
17414,107656,five_cheese_l,1
17415,107656,four_cheese_l,1
17416,107656,four_cheese_m,1
17417,107656,hawaiian_s,1
17418,107656,ital_supr_m,1
17419,107656,pepperoni_l,3
17420,107656,sicilian_m,1
17421,107656,spicy_ital_l,1
17422,107656,the_greek_xl,1
17423,107657,pepperoni_l,2
17424,107658,cali_ckn_l,1
17425,107658,cali_ckn_m,2
17426,107658,cali_ckn_s,2
17427,107658,classic_dlx_m,1
17428,107658,pepperoni_m,1
17429,107658,prsc_argla_s,2
17430,107658,sicilian_l,1
17431,107658,soppressata_l,1
17432,107658,spinach_supr_l,2
17433,107658,the_greek_l,2
17434,107658,veggie_veg_s,2
17435,107659,mediterraneo_m,2
17436,107660,pep_msh_pep_s,1
17437,107661,green_garden_s,1
17438,107662,five_cheese_l,1
17439,107662,spicy_ital_l,1
17440,107663,bbq_ckn_l,1
17441,107664,bbq_ckn_m,2
17442,107664,cali_ckn_m,1
17443,107665,cali_ckn_l,1
17444,107665,classic_dlx_m,1
17445,107666,cali_ckn_l,3
17446,107666,classic_dlx_l,1
17447,107666,ital_supr_l,1
17448,107667,ital_supr_m,1
17449,107667,napolitana_m,1
17450,107668,bbq_ckn_l,2
17451,107668,spicy_ital_l,1
17452,107669,hawaiian_l,2
17453,107669,veggie_veg_m,2
17454,107670,pep_msh_pep_l,1
17455,107671,classic_dlx_l,1
17456,107671,hawaiian_l,1
17457,107671,pepperoni_l,2
17458,107671,thai_ckn_l,1
17459,107672,ital_cpcllo_s,1
17460,107672,pep_msh_pep_l,2
17461,107673,pepperoni_s,2
17462,107673,thai_ckn_l,1
17463,107674,ckn_alfredo_m,1
17464,107674,soppressata_m,1
17465,107674,spinach_fet_m,1
17466,107674,veggie_veg_m,2
17467,107675,mexicana_m,1
17468,107675,spinach_fet_s,2
17469,107675,spinach_supr_s,1
17470,107675,the_greek_s,1
17471,107676,big_meat_s,2
17472,107676,pepperoni_s,1
17473,107676,southw_ckn_s,2
17474,107677,bbq_ckn_l,1
17475,107677,spinach_supr_l,2
17476,107678,prsc_argla_m,2
17477,107678,southw_ckn_l,2
17478,107679,brie_carre_s,1
17479,107679,ital_cpcllo_m,1
17480,107680,bbq_ckn_m,1
17481,107680,ital_cpcllo_s,1
17482,107680,thai_ckn_s,1
17483,107681,big_meat_s,2
17484,107681,hawaiian_m,1
17485,107682,classic_dlx_m,2
17486,107682,spinach_fet_m,2
17487,107683,five_cheese_l,1
17488,107684,big_meat_s,2
17489,107684,cali_ckn_l,2
17490,107684,classic_dlx_s,1
17491,107684,green_garden_m,1
17492,107685,bbq_ckn_s,1
17493,107685,sicilian_l,1
17494,107686,pep_msh_pep_s,1
17495,107687,big_meat_s,2
17496,107687,cali_ckn_l,1
17497,107687,four_cheese_m,1
17498,107687,hawaiian_l,2
17499,107688,veggie_veg_s,1
17500,107689,four_cheese_m,2
17501,107690,southw_ckn_l,2
17502,107690,spicy_ital_l,1
17503,107690,the_greek_xl,1
17504,107691,ital_veggie_s,1
17505,107691,pepperoni_l,2
17506,107691,sicilian_s,2
17507,107691,soppressata_s,1
17508,107692,ital_cpcllo_m,2
17509,107692,thai_ckn_l,1
17510,107693,pepperoni_m,1
17511,107694,four_cheese_l,2
17512,107694,sicilian_l,1
17513,107694,spin_pesto_s,2
17514,107694,veggie_veg_l,1
17515,107695,bbq_ckn_s,1
17516,107695,big_meat_s,1
17517,107696,ckn_pesto_s,1
17518,107696,classic_dlx_m,1
17519,107696,pep_msh_pep_s,1
17520,107696,pepperoni_s,2
17521,107697,napolitana_l,1
17522,107698,pepperoni_m,1
17523,107698,the_greek_m,1
17524,107698,veggie_veg_m,2
17525,107699,four_cheese_l,1
17526,107699,hawaiian_m,1
17527,107700,four_cheese_m,1
17528,107700,green_garden_s,2
17529,107700,pepperoni_l,1
17530,107700,thai_ckn_l,2
17531,107701,the_greek_xl,1
17532,107702,four_cheese_l,1
17533,107702,ital_veggie_m,1
17534,107703,ital_veggie_m,1
17535,107703,ital_veggie_s,1
17536,107704,ital_veggie_s,2
17537,107704,soppressata_m,1
17538,107705,the_greek_xl,1
17539,107706,ital_cpcllo_m,2
17540,107706,mediterraneo_s,1
17541,107706,sicilian_l,1
17542,107707,calabrese_m,2
17543,107707,southw_ckn_s,1
17544,107708,spicy_ital_m,1
17545,107709,four_cheese_m,1
17546,107709,green_garden_s,1
17547,107709,mediterraneo_l,1
17548,107709,southw_ckn_m,1
17549,107710,spicy_ital_l,1
17550,107711,pep_msh_pep_l,1
17551,107712,bbq_ckn_s,1
17552,107712,cali_ckn_l,1
17553,107712,five_cheese_l,2
17554,107712,hawaiian_l,1
17555,107712,mexicana_l,2
17556,107712,pepperoni_m,2
17557,107712,prsc_argla_s,1
17558,107712,southw_ckn_m,1
17559,107712,spinach_supr_s,1
17560,107712,the_greek_s,1
17561,107713,big_meat_s,1
17562,107713,calabrese_l,1
17563,107713,ckn_pesto_m,1
17564,107713,ital_supr_l,1
17565,107713,ital_veggie_s,1
17566,107713,napolitana_s,2
17567,107713,soppressata_s,2
17568,107713,spin_pesto_s,2
17569,107713,thai_ckn_l,1
17570,107714,bbq_ckn_m,1
17571,107714,big_meat_s,1
17572,107715,pepperoni_m,1
17573,107716,calabrese_m,1
17574,107716,mexicana_l,1
17575,107717,hawaiian_l,2
17576,107717,pep_msh_pep_m,1
17577,107717,sicilian_l,1
17578,107718,bbq_ckn_l,1
17579,107718,ital_cpcllo_m,1
17580,107718,peppr_salami_l,1
17581,107718,spinach_fet_m,2
17582,107719,ital_veggie_s,2
17583,107720,sicilian_m,2
17584,107721,brie_carre_s,1
17585,107721,calabrese_l,2
17586,107721,four_cheese_m,1
17587,107721,sicilian_s,2
17588,107722,big_meat_s,2
17589,107722,four_cheese_l,1
17590,107722,hawaiian_m,1
17591,107722,pepperoni_m,1
17592,107723,mediterraneo_s,1
17593,107723,spicy_ital_l,2
17594,107724,ital_veggie_s,1
17595,107725,big_meat_s,2
17596,107725,pepperoni_s,1
17597,107725,peppr_salami_l,2
17598,107725,soppressata_m,1
17599,107726,bbq_ckn_l,1
17600,107726,hawaiian_l,1
17601,107726,pepperoni_s,1
17602,107727,four_cheese_l,1
17603,107728,mediterraneo_m,1
17604,107728,southw_ckn_s,2
17605,107729,classic_dlx_s,2
17606,107729,five_cheese_l,1
17607,107729,pep_msh_pep_m,1
17608,107729,the_greek_m,2
17609,107730,cali_ckn_m,2
17610,107730,veggie_veg_s,1
17611,107731,calabrese_m,2
17612,107731,green_garden_s,1
17613,107731,pep_msh_pep_l,1
17614,107732,hawaiian_m,2
17615,107733,bbq_ckn_m,1
17616,107733,five_cheese_l,2
17617,107733,hawaiian_l,1
17618,107734,calabrese_m,1
17619,107734,mediterraneo_m,2
17620,107734,mediterraneo_s,1
17621,107734,sicilian_l,2
17622,107735,spin_pesto_m,2
17623,107735,the_greek_m,1
17624,107735,the_greek_xl,1
17625,107736,hawaiian_s,1
17626,107736,ital_cpcllo_l,2
17627,107736,mediterraneo_s,1
17628,107737,mexicana_m,1
17629,107737,prsc_argla_l,2
17630,107737,the_greek_xl,1
17631,107738,brie_carre_s,1
17632,107738,ital_veggie_l,2
17633,107738,pepperoni_s,1
17634,107738,spinach_fet_m,1
17635,107739,ital_supr_l,1
17636,107739,pep_msh_pep_m,2
17637,107739,pepperoni_m,1
17638,107739,the_greek_xl,1
17639,107740,big_meat_s,1
17640,107740,ital_veggie_m,2
17641,107741,bbq_ckn_m,1
17642,107742,soppressata_s,2
17643,107743,peppr_salami_m,1
17644,107743,spinach_fet_s,2
17645,107744,pepperoni_l,1
17646,107744,pepperoni_s,1
17647,107744,peppr_salami_m,1
17648,107745,spinach_supr_m,2
17649,107746,spicy_ital_m,1
17650,107747,hawaiian_l,2
17651,107747,spin_pesto_l,1
17652,107747,spinach_fet_l,1
17653,107747,thai_ckn_m,1
17654,107748,four_cheese_l,1
17655,107749,big_meat_s,2
17656,107749,calabrese_m,2
17657,107749,ital_supr_l,2
17658,107749,veggie_veg_m,2
17659,107750,classic_dlx_l,1
17660,107750,pep_msh_pep_l,1
17661,107750,spin_pesto_l,2
17662,107751,five_cheese_l,2
17663,107751,pepperoni_s,1
17664,107752,thai_ckn_l,2
17665,107753,classic_dlx_s,1
17666,107753,napolitana_l,2
17667,107754,four_cheese_l,2
17668,107755,mexicana_l,1
17669,107756,ital_cpcllo_s,1
17670,107757,spin_pesto_m,1
17671,107758,cali_ckn_s,2
17672,107758,classic_dlx_m,2
17673,107758,mexicana_l,1
17674,107759,napolitana_l,1
17675,107760,cali_ckn_m,2
17676,107760,sicilian_s,1
17677,107760,thai_ckn_s,1
17678,107760,veggie_veg_l,2
17679,107761,cali_ckn_s,2
17680,107762,bbq_ckn_m,2
17681,107763,classic_dlx_s,1
17682,107763,four_cheese_m,1
17683,107764,cali_ckn_l,1
17684,107764,ckn_alfredo_m,1
17685,107764,ital_cpcllo_l,1
17686,107764,pep_msh_pep_s,2
17687,107765,green_garden_m,1
17688,107765,southw_ckn_s,2
17689,107766,thai_ckn_s,2
17690,107767,spin_pesto_s,1
17691,107767,spinach_supr_s,1
17692,107768,ital_supr_m,2
17693,107769,big_meat_s,1
17694,107769,calabrese_l,2
17695,107769,cali_ckn_m,1
17696,107769,classic_dlx_l,2
17697,107769,ital_cpcllo_l,1
17698,107769,ital_cpcllo_s,1
17699,107769,ital_supr_l,2
17700,107769,ital_supr_m,1
17701,107769,ital_veggie_l,2
17702,107769,mediterraneo_l,1
17703,107769,soppressata_l,2
17704,107770,bbq_ckn_m,1
17705,107770,thai_ckn_m,1
17706,107771,southw_ckn_s,1
17707,107772,spinach_supr_s,2
17708,107773,bbq_ckn_l,2
17709,107774,ckn_alfredo_m,1
17710,107775,thai_ckn_l,2
17711,107776,big_meat_s,2
17712,107777,cali_ckn_m,1
17713,107778,hawaiian_s,2
17714,107779,green_garden_s,1
17715,107779,spicy_ital_m,2
17716,107780,classic_dlx_s,2
17717,107781,southw_ckn_s,2
17718,107781,spin_pesto_l,1
17719,107782,four_cheese_m,1
17720,107782,mediterraneo_l,1
17721,107782,sicilian_l,1
17722,107782,spinach_fet_m,1
17723,107783,bbq_ckn_l,1
17724,107783,cali_ckn_m,1
17725,107783,napolitana_s,1
17726,107783,thai_ckn_l,1
17727,107784,big_meat_s,2
17728,107784,classic_dlx_m,2
17729,107784,classic_dlx_s,1
17730,107784,five_cheese_l,1
17731,107784,mediterraneo_m,2
17732,107784,spicy_ital_l,1
17733,107785,bbq_ckn_m,3
17734,107786,five_cheese_l,2
17735,107786,four_cheese_l,1
17736,107786,napolitana_l,2
17737,107786,prsc_argla_l,1
17738,107787,the_greek_s,1
17739,107788,bbq_ckn_l,2
17740,107788,brie_carre_s,1
17741,107788,soppressata_s,1
17742,107789,bbq_ckn_s,1
17743,107789,green_garden_s,1
17744,107789,soppressata_l,1
17745,107789,southw_ckn_s,2
17746,107790,brie_carre_s,1
17747,107790,ital_cpcllo_s,1
17748,107790,peppr_salami_m,1
17749,107790,spinach_supr_l,1
17750,107791,five_cheese_l,2
17751,107791,ital_veggie_m,1
17752,107792,mediterraneo_l,1
17753,107792,spicy_ital_l,1
17754,107792,spicy_ital_m,1
17755,107792,spicy_ital_s,2
17756,107793,four_cheese_m,1
17757,107793,peppr_salami_m,2
17758,107794,classic_dlx_s,2
17759,107794,sicilian_m,1
17760,107795,prsc_argla_l,1
17761,107796,classic_dlx_m,1
17762,107796,sicilian_m,2
17763,107797,bbq_ckn_l,1
17764,107797,spicy_ital_l,1
17765,107797,spicy_ital_m,2
17766,107797,the_greek_xl,1
17767,107798,calabrese_m,1
17768,107798,five_cheese_l,1
17769,107798,four_cheese_l,1
17770,107798,soppressata_l,2
17771,107799,big_meat_s,2
17772,107799,brie_carre_s,2
17773,107799,southw_ckn_l,1
17774,107800,ckn_pesto_l,1
17775,107800,five_cheese_l,1
17776,107800,four_cheese_m,1
17777,107800,spicy_ital_m,1
17778,107801,five_cheese_l,2
17779,107801,napolitana_s,1
17780,107801,sicilian_s,1
17781,107801,thai_ckn_l,1
17782,107802,five_cheese_l,2
17783,107802,green_garden_l,2
17784,107803,pep_msh_pep_m,1
17785,107803,sicilian_l,2
17786,107803,spinach_fet_m,1
17787,107804,mediterraneo_m,1
17788,107805,big_meat_s,2
17789,107806,classic_dlx_m,1
17790,107806,hawaiian_s,2
17791,107807,green_garden_m,1
17792,107807,pepperoni_s,2
17793,107808,bbq_ckn_l,1
17794,107808,bbq_ckn_s,2
17795,107808,spin_pesto_m,2
17796,107809,big_meat_s,1
17797,107809,spinach_fet_l,1
17798,107810,peppr_salami_m,1
17799,107810,southw_ckn_s,1
17800,107811,big_meat_s,1
17801,107811,classic_dlx_l,1
17802,107812,big_meat_s,2
17803,107812,hawaiian_s,2
17804,107812,prsc_argla_l,1
17805,107812,soppressata_m,1
17806,107813,ital_supr_m,1
17807,107813,pepperoni_m,1
17808,107813,veggie_veg_m,1
17809,107814,pepperoni_l,1
17810,107815,classic_dlx_l,2
17811,107815,four_cheese_l,2
17812,107815,hawaiian_m,2
17813,107816,cali_ckn_m,1
17814,107816,five_cheese_l,1
17815,107817,peppr_salami_l,2
17816,107818,classic_dlx_m,1
17817,107819,ital_cpcllo_s,1
17818,107820,ital_supr_m,1
17819,107820,the_greek_m,1
17820,107821,calabrese_m,2
17821,107821,ckn_alfredo_m,1
17822,107821,ital_cpcllo_s,1
17823,107822,bbq_ckn_l,1
17824,107822,hawaiian_s,1
17825,107822,napolitana_s,1
17826,107822,pepperoni_l,2
17827,107822,pepperoni_s,1
17828,107822,spicy_ital_l,2
17829,107822,spinach_fet_s,1
17830,107822,thai_ckn_m,1
17831,107822,the_greek_xl,1
17832,107823,mediterraneo_m,1
17833,107823,soppressata_l,2
17834,107824,brie_carre_s,1
17835,107824,ital_supr_m,1
17836,107824,pepperoni_m,1
17837,107824,spinach_fet_l,1
17838,107825,thai_ckn_l,1
17839,107826,big_meat_s,1
17840,107826,hawaiian_l,1
17841,107826,napolitana_s,1
17842,107826,veggie_veg_m,1
17843,107827,four_cheese_m,2
17844,107827,hawaiian_s,1
17845,107827,ital_veggie_m,2
17846,107828,bbq_ckn_m,1
17847,107828,ckn_pesto_l,1
17848,107828,ckn_pesto_m,1
17849,107828,ckn_pesto_s,1
17850,107829,cali_ckn_s,1
17851,107829,hawaiian_l,1
17852,107829,ital_veggie_m,1
17853,107830,five_cheese_l,1
17854,107830,napolitana_m,1
17855,107831,spicy_ital_l,1
17856,107832,spicy_ital_m,1
17857,107833,big_meat_s,2
17858,107834,hawaiian_s,2
17859,107834,pepperoni_s,1
17860,107835,five_cheese_l,2
17861,107835,ital_supr_l,1
17862,107836,southw_ckn_l,2
17863,107837,ital_supr_l,2
17864,107837,pepperoni_l,1
17865,107838,mediterraneo_m,1
17866,107839,ckn_pesto_m,1
17867,107840,peppr_salami_s,2
17868,107840,sicilian_l,1
17869,107841,sicilian_l,1
17870,107841,veggie_veg_m,1
17871,107842,ital_cpcllo_m,1
17872,107842,ital_cpcllo_s,2
17873,107842,pepperoni_s,2
17874,107843,the_greek_s,2
17875,107844,big_meat_s,1
17876,107844,classic_dlx_m,2
17877,107844,four_cheese_l,2
17878,107844,ital_cpcllo_s,2
17879,107844,mediterraneo_s,2
17880,107844,napolitana_m,2
17881,107844,prsc_argla_m,3
17882,107844,sicilian_m,1
17883,107844,southw_ckn_l,1
17884,107844,spicy_ital_l,2
17885,107844,the_greek_xl,1
17886,107844,veggie_veg_s,1
17887,107845,big_meat_s,1
17888,107845,five_cheese_l,2
17889,107845,peppr_salami_l,1
17890,107845,spin_pesto_s,2
17891,107846,ital_cpcllo_s,1
17892,107846,the_greek_xl,1
17893,107847,classic_dlx_m,2
17894,107848,green_garden_m,2
17895,107848,peppr_salami_l,1
17896,107849,pepperoni_m,2
17897,107849,spin_pesto_l,2
17898,107850,green_garden_m,1
17899,107851,sicilian_l,1
17900,107852,ckn_alfredo_l,1
17901,107852,mediterraneo_m,2
17902,107853,bbq_ckn_m,1
17903,107854,four_cheese_m,2
17904,107855,four_cheese_m,1
17905,107855,pepperoni_m,2
17906,107856,pepperoni_l,1
17907,107856,pepperoni_m,1
17908,107856,spicy_ital_m,2
17909,107857,four_cheese_l,1
17910,107857,mediterraneo_s,1
17911,107858,cali_ckn_m,2
17912,107858,spinach_supr_m,2
17913,107858,the_greek_l,2
17914,107859,sicilian_s,2
17915,107860,calabrese_s,1
17916,107860,classic_dlx_l,1
17917,107860,mexicana_l,1
17918,107860,the_greek_m,2
17919,107861,brie_carre_s,2
17920,107861,cali_ckn_l,2
17921,107862,calabrese_s,1
17922,107862,five_cheese_l,2
17923,107863,pep_msh_pep_s,1
17924,107863,pepperoni_s,1
17925,107864,pepperoni_s,1
17926,107864,soppressata_s,2
17927,107864,spicy_ital_l,1
17928,107865,hawaiian_l,2
17929,107865,southw_ckn_s,1
17930,107866,mediterraneo_m,1
17931,107866,pep_msh_pep_s,2
17932,107867,bbq_ckn_l,1
17933,107867,cali_ckn_l,1
17934,107867,southw_ckn_m,2
17935,107868,classic_dlx_s,1
17936,107869,southw_ckn_l,1
17937,107870,ckn_alfredo_s,1
17938,107871,bbq_ckn_s,1
17939,107871,sicilian_m,2
17940,107872,prsc_argla_s,2
17941,107872,thai_ckn_l,2
17942,107873,ital_veggie_m,2
17943,107874,prsc_argla_l,1
17944,107874,spinach_fet_l,1
17945,107874,veggie_veg_m,2
17946,107875,classic_dlx_m,1
17947,107875,green_garden_m,1
17948,107875,spinach_supr_s,1
17949,107875,veggie_veg_m,1
17950,107876,cali_ckn_l,1
17951,107877,cali_ckn_m,1
17952,107877,pep_msh_pep_s,1
17953,107878,five_cheese_l,2
17954,107878,mexicana_l,1
17955,107879,the_greek_s,1
17956,107880,the_greek_l,1
17957,107881,classic_dlx_s,1
17958,107881,ital_cpcllo_s,2
17959,107882,napolitana_l,1
17960,107883,bbq_ckn_s,1
17961,107884,spicy_ital_l,2
17962,107885,ckn_pesto_l,1
17963,107886,soppressata_l,1
17964,107887,cali_ckn_m,1
17965,107888,spicy_ital_l,2
17966,107889,bbq_ckn_m,1
17967,107889,four_cheese_l,1
17968,107890,ital_cpcllo_l,1
17969,107890,ital_supr_m,2
17970,107890,the_greek_xl,2
17971,107891,big_meat_s,2
17972,107891,cali_ckn_l,2
17973,107891,hawaiian_s,1
17974,107891,ital_cpcllo_m,1
17975,107891,pep_msh_pep_l,1
17976,107891,spicy_ital_l,2
17977,107891,thai_ckn_m,2
17978,107891,thai_ckn_s,1
17979,107892,bbq_ckn_s,2
17980,107893,big_meat_s,2
